payroll_id,employee_id,hospital_id,hospital_name,payroll_month,regular_hours,overtime_hours,hourly_pay_rate,regular_pay,overtime_pay,bonus,gross_pay,tax_amount,benefits_deduction,net_pay,payment_status
PAY00018386,EMP003065,223302,BOSTON CHILDREN'S HOSPITAL,2026-07,160,2,179.04,28646.4,537.12,0.0,29183.52,6709.39,167.6,22306.53,Paid
PAY00018387,EMP003065,223302,BOSTON CHILDREN'S HOSPITAL,2026-06,135,11,179.04,24170.4,2954.16,0.0,27124.56,5905.42,277.25,20941.89,Paid
PAY00018388,EMP003065,223302,BOSTON CHILDREN'S HOSPITAL,2026-05,139,16,179.04,24886.56,4296.96,0.0,29183.52,5131.19,158.37,23893.96,Paid
PAY00018389,EMP003065,223302,BOSTON CHILDREN'S HOSPITAL,2026-04,172,32,179.04,30794.88,8593.92,0.0,39388.8,6567.8,142.44,32678.56,Paid
PAY00018390,EMP003065,223302,BOSTON CHILDREN'S HOSPITAL,2026-03,163,0,179.04,29183.52,0.0,0.0,29183.52,6542.6,299.91,22341.01,Paid
PAY00018391,EMP003066,221300,MARTHA'S VINEYARD HOSPITAL INC,2026-08,155,33,58.13,9010.15,2877.44,0.0,11887.59,2895.27,312.02,8680.3,Paid
PAY00018392,EMP003066,221300,MARTHA'S VINEYARD HOSPITAL INC,2026-07,176,9,58.13,10230.88,784.76,0.0,11015.64,1805.25,386.84,8823.55,Paid
PAY00018393,EMP003066,221300,MARTHA'S VINEYARD HOSPITAL INC,2026-06,171,35,58.13,9940.23,3051.83,0.0,12992.06,2989.46,388.57,9614.03,Paid
PAY00018394,EMP003066,221300,MARTHA'S VINEYARD HOSPITAL INC,2026-05,131,28,58.13,7615.03,2441.46,0.0,10056.49,2458.85,359.27,7238.37,Paid
PAY00018395,EMP003066,221300,MARTHA'S VINEYARD HOSPITAL INC,2026-04,129,14,58.13,7498.77,1220.73,0.0,8719.5,1993.82,386.34,6339.34,Paid
PAY00018396,EMP003066,221300,MARTHA'S VINEYARD HOSPITAL INC,2026-03,137,33,58.13,7963.81,2877.44,0.0,10841.25,2521.39,303.43,8016.43,Paid
PAY00018397,EMP003067,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,2026-08,171,11,37.42,6398.82,617.43,0.0,7016.25,1284.95,164.83,5566.47,Paid
PAY00018398,EMP003067,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,2026-07,165,27,37.42,6174.3,1515.51,0.0,7689.81,1702.5,273.79,5713.52,Paid
PAY00018399,EMP003067,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,2026-06,142,21,37.42,5313.64,1178.73,0.0,6492.37,1248.06,134.18,5110.13,Paid
PAY00018400,EMP003067,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,2026-05,140,5,37.42,5238.8,280.65,0.0,5519.45,1299.65,127.58,4092.22,Paid
PAY00018401,EMP003067,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,2026-04,174,20,37.42,6511.08,1122.6,0.0,7633.68,1418.15,139.58,6075.95,Paid
PAY00018402,EMP003067,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,2026-03,127,33,37.42,4752.34,1852.29,0.0,6604.63,1524.39,377.6,4702.64,Paid
PAY00018403,EMP003068,224021,ARBOUR-FULLER HOSPITAL,2026-08,156,1,71.22,11110.32,106.83,1805.24,13022.39,3071.15,144.79,9806.45,Paid
PAY00018404,EMP003068,224021,ARBOUR-FULLER HOSPITAL,2026-07,151,9,71.22,10754.22,961.47,2288.15,14003.84,3310.08,344.2,10349.56,Paid
PAY00018405,EMP003068,224021,ARBOUR-FULLER HOSPITAL,2026-06,163,27,71.22,11608.86,2884.41,0.0,14493.27,2780.73,344.45,11368.09,Paid
PAY00018406,EMP003068,224021,ARBOUR-FULLER HOSPITAL,2026-05,160,16,71.22,11395.2,1709.28,0.0,13104.48,2670.3,168.58,10265.6,Paid
PAY00018407,EMP003068,224021,ARBOUR-FULLER HOSPITAL,2026-04,151,25,71.22,10754.22,2670.75,0.0,13424.97,3240.0,359.78,9825.19,Paid
PAY00018408,EMP003068,224021,ARBOUR-FULLER HOSPITAL,2026-03,132,26,71.22,9401.04,2777.58,0.0,12178.62,2273.38,331.4,9573.84,Paid
PAY00018409,EMP003069,224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,2026-08,154,12,44.8,6899.2,806.4,0.0,7705.6,1355.61,395.7,5954.29,Processing
PAY00018410,EMP003069,224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,2026-07,128,24,44.8,5734.4,1612.8,0.0,7347.2,1756.24,130.15,5460.81,Paid
PAY00018411,EMP003069,224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,2026-06,135,6,44.8,6048.0,403.2,2228.34,8679.54,1870.77,173.15,6635.62,Paid
PAY00018412,EMP003069,224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,2026-05,151,8,44.8,6764.8,537.6,1105.06,8407.46,2069.62,123.97,6213.87,Paid
PAY00018413,EMP003069,224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,2026-04,123,11,44.8,5510.4,739.2,0.0,6249.6,1095.38,346.73,4807.49,Processing
PAY00018414,EMP003069,224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,2026-03,169,1,44.8,7571.2,67.2,979.43,8617.83,1743.8,144.84,6729.19,Paid
PAY00018415,EMP003070,224013,ARBOUR HOSPITAL,2026-08,173,28,42.84,7411.32,1799.28,0.0,9210.6,1869.82,127.43,7213.35,Paid
PAY00018416,EMP003070,224013,ARBOUR HOSPITAL,2026-07,137,33,42.84,5869.08,2120.58,652.54,8642.2,2092.22,423.34,6126.64,Paid
PAY00018417,EMP003070,224013,ARBOUR HOSPITAL,2026-06,121,29,42.84,5183.64,1863.54,0.0,7047.18,1601.86,200.18,5245.14,Paid
PAY00018418,EMP003070,224013,ARBOUR HOSPITAL,2026-05,121,14,42.84,5183.64,899.64,0.0,6083.28,1215.48,285.7,4582.1,Paid
PAY00018419,EMP003070,224013,ARBOUR HOSPITAL,2026-04,173,20,42.84,7411.32,1285.2,0.0,8696.52,1538.12,410.5,6747.9,Paid
PAY00018420,EMP003070,224013,ARBOUR HOSPITAL,2026-03,144,35,42.84,6168.96,2249.1,936.86,9354.92,1792.56,326.24,7236.12,Paid
PAY00018421,EMP003071,220105,WINCHESTER HOSPITAL,2026-08,155,29,79.83,12373.65,3472.61,0.0,15846.26,2606.45,417.55,12822.26,Paid
PAY00018422,EMP003071,220105,WINCHESTER HOSPITAL,2026-07,152,0,79.83,12134.16,0.0,1734.17,13868.33,2716.04,315.14,10837.15,Paid
PAY00018423,EMP003071,220105,WINCHESTER HOSPITAL,2026-06,133,35,79.83,10617.39,4191.07,2363.56,17172.02,3288.37,207.36,13676.29,Paid
PAY00018424,EMP003071,220105,WINCHESTER HOSPITAL,2026-05,168,30,79.83,13411.44,3592.35,0.0,17003.79,2813.57,154.5,14035.72,Paid
PAY00018425,EMP003071,220105,WINCHESTER HOSPITAL,2026-04,132,11,79.83,10537.56,1317.19,0.0,11854.75,2048.66,204.76,9601.33,Processing
PAY00018426,EMP003071,220105,WINCHESTER HOSPITAL,2026-03,139,4,79.83,11096.37,478.98,0.0,11575.35,2277.04,270.19,9028.12,Paid
PAY00018427,EMP003072,220090,MILFORD REGIONAL MEDICAL CENTER,2026-08,169,31,43.28,7314.32,2012.52,0.0,9326.84,1510.02,370.89,7445.93,Paid
PAY00018428,EMP003072,220090,MILFORD REGIONAL MEDICAL CENTER,2026-07,153,16,43.28,6621.84,1038.72,0.0,7660.56,1637.48,264.33,5758.75,Paid
PAY00018429,EMP003072,220090,MILFORD REGIONAL MEDICAL CENTER,2026-06,163,13,43.28,7054.64,843.96,0.0,7898.6,1378.41,243.0,6277.19,Paid
PAY00018430,EMP003072,220090,MILFORD REGIONAL MEDICAL CENTER,2026-05,124,1,43.28,5366.72,64.92,2449.68,7881.32,1696.54,268.63,5916.15,Paid
PAY00018431,EMP003072,220090,MILFORD REGIONAL MEDICAL CENTER,2026-04,135,8,43.28,5842.8,519.36,0.0,6362.16,1205.29,323.67,4833.2,Paid
PAY00018432,EMP003072,220090,MILFORD REGIONAL MEDICAL CENTER,2026-03,120,23,43.28,5193.6,1493.16,348.55,7035.31,1367.83,431.74,5235.74,Paid
PAY00018433,EMP003073,220095,HEYWOOD HOSPITAL -,2026-08,138,3,70.85,9777.3,318.82,263.51,10359.63,1957.31,185.07,8217.25,Paid
PAY00018434,EMP003073,220095,HEYWOOD HOSPITAL -,2026-07,135,17,70.85,9564.75,1806.67,0.0,11371.42,2408.31,130.55,8832.56,Paid
PAY00018435,EMP003073,220095,HEYWOOD HOSPITAL -,2026-06,174,16,70.85,12327.9,1700.4,0.0,14028.3,2516.72,177.19,11334.39,Paid
PAY00018436,EMP003073,220095,HEYWOOD HOSPITAL -,2026-05,121,20,70.85,8572.85,2125.5,0.0,10698.35,2116.0,190.16,8392.19,Paid
PAY00018437,EMP003073,220095,HEYWOOD HOSPITAL -,2026-04,154,32,70.85,10910.9,3400.8,2399.26,16710.96,2906.44,155.2,13649.32,Paid
PAY00018438,EMP003073,220095,HEYWOOD HOSPITAL -,2026-03,125,5,70.85,8856.25,531.38,0.0,9387.63,1887.32,313.37,7186.94,Processing
PAY00018439,EMP003074,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,2026-08,149,16,45.93,6843.57,1102.32,0.0,7945.89,1691.55,305.19,5949.15,Paid
PAY00018440,EMP003074,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,2026-07,175,8,45.93,8037.75,551.16,0.0,8588.91,1882.67,177.08,6529.16,Paid
PAY00018441,EMP003074,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,2026-06,166,10,45.93,7624.38,688.95,0.0,8313.33,1476.25,138.04,6699.04,Paid
PAY00018442,EMP003074,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,2026-05,160,0,45.93,7348.8,0.0,0.0,7348.8,1687.29,354.89,5306.62,Paid
PAY00018443,EMP003074,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,2026-04,169,20,45.93,7762.17,1377.9,0.0,9140.07,1501.15,404.39,7234.53,Paid
PAY00018444,EMP003074,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,2026-03,163,12,45.93,7486.59,826.74,762.39,9075.72,1627.93,310.59,7137.2,Paid
PAY00018445,EMP003075,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,2026-08,169,13,49.85,8424.65,972.08,0.0,9396.73,1879.15,367.61,7149.97,Paid
PAY00018446,EMP003075,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,2026-07,151,32,49.85,7527.35,2392.8,0.0,9920.15,1858.35,133.32,7928.48,Paid
PAY00018447,EMP003075,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,2026-06,171,27,49.85,8524.35,2018.93,0.0,10543.28,1932.73,249.12,8361.43,Paid
PAY00018448,EMP003075,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,2026-05,168,2,49.85,8374.8,149.55,0.0,8524.35,2101.08,121.79,6301.48,Paid
PAY00018449,EMP003075,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,2026-04,145,34,49.85,7228.25,2542.35,405.02,10175.62,1709.2,424.47,8041.95,Paid
PAY00018450,EMP003075,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,2026-03,167,12,49.85,8324.95,897.3,0.0,9222.25,1776.28,189.98,7255.99,Paid
PAY00018451,EMP003076,221303,ATHOL MEMORIAL HOSPITAL,2026-08,138,26,43.79,6043.02,1707.81,0.0,7750.83,1447.76,177.54,6125.53,Paid
PAY00018452,EMP003076,221303,ATHOL MEMORIAL HOSPITAL,2026-07,149,16,43.79,6524.71,1050.96,1582.85,9158.52,1609.68,350.36,7198.48,Paid
PAY00018453,EMP003076,221303,ATHOL MEMORIAL HOSPITAL,2026-06,135,21,43.79,5911.65,1379.38,0.0,7291.03,1230.05,445.14,5615.84,Paid
PAY00018454,EMP003076,221303,ATHOL MEMORIAL HOSPITAL,2026-05,163,11,43.79,7137.77,722.53,0.0,7860.3,1943.56,151.48,5765.26,Paid
PAY00018455,EMP003076,221303,ATHOL MEMORIAL HOSPITAL,2026-04,176,33,43.79,7707.04,2167.61,0.0,9874.65,2042.47,165.96,7666.22,Paid
PAY00018456,EMP003076,221303,ATHOL MEMORIAL HOSPITAL,2026-03,164,25,43.79,7181.56,1642.12,0.0,8823.68,1616.67,420.21,6786.8,Paid
PAY00018457,EMP003077,220017,CARNEY HOSPITAL,2026-08,124,18,56.87,7051.88,1535.49,822.19,9409.56,2188.94,422.14,6798.48,Paid
PAY00018458,EMP003077,220017,CARNEY HOSPITAL,2026-07,137,14,56.87,7791.19,1194.27,673.46,9658.92,2122.49,225.66,7310.77,Paid
PAY00018459,EMP003077,220017,CARNEY HOSPITAL,2026-06,161,18,56.87,9156.07,1535.49,0.0,10691.56,1749.93,316.06,8625.57,Paid
PAY00018460,EMP003077,220017,CARNEY HOSPITAL,2026-05,134,34,56.87,7620.58,2900.37,1414.68,11935.63,2951.63,218.34,8765.66,Paid
PAY00018461,EMP003077,220017,CARNEY HOSPITAL,2026-04,174,20,56.87,9895.38,1706.1,0.0,11601.48,2887.52,184.2,8529.76,Paid
PAY00018462,EMP003077,220017,CARNEY HOSPITAL,2026-03,157,11,56.87,8928.59,938.35,0.0,9866.94,1633.8,361.46,7871.68,Paid
PAY00018463,EMP003078,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,2026-08,159,23,64.54,10261.86,2226.63,0.0,12488.49,2101.79,213.74,10172.96,Paid
PAY00018464,EMP003078,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,2026-07,165,3,64.54,10649.1,290.43,0.0,10939.53,2201.95,211.71,8525.87,Paid
PAY00018465,EMP003078,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,2026-06,131,0,64.54,8454.74,0.0,0.0,8454.74,1724.08,389.12,6341.54,Paid
PAY00018466,EMP003078,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,2026-05,162,2,64.54,10455.48,193.62,0.0,10649.1,2079.05,375.24,8194.81,Paid
PAY00018467,EMP003078,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,2026-04,133,22,64.54,8583.82,2129.82,0.0,10713.64,2102.96,164.75,8445.93,Paid
PAY00018468,EMP003078,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,2026-03,124,26,64.54,8002.96,2517.06,0.0,10520.02,2624.06,292.22,7603.74,Paid
PAY00018469,EMP003079,220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,2026-08,175,1,89.37,15639.75,134.06,1333.86,17107.67,3345.31,428.5,13333.86,Processing
PAY00018470,EMP003079,220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,2026-07,125,5,89.37,11171.25,670.28,0.0,11841.53,2955.84,121.64,8764.05,Paid
PAY00018471,EMP003079,220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,2026-06,166,22,89.37,14835.42,2949.21,0.0,17784.63,4272.49,414.79,13097.35,Paid
PAY00018472,EMP003079,220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,2026-05,167,32,89.37,14924.79,4289.76,0.0,19214.55,3812.91,419.55,14982.09,Paid
PAY00018473,EMP003079,220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,2026-04,175,29,89.37,15639.75,3887.6,0.0,19527.35,4327.75,344.43,14855.17,Paid
PAY00018474,EMP003079,220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,2026-03,176,31,89.37,15729.12,4155.7,0.0,19884.82,3204.19,362.17,16318.46,Paid
PAY00018475,EMP003080,220098,NASHOBA VALLEY MEDICAL CENTER,2026-08,135,36,53.51,7223.85,2889.54,0.0,10113.39,2181.36,281.52,7650.51,Paid
PAY00018476,EMP003080,220098,NASHOBA VALLEY MEDICAL CENTER,2026-07,130,28,53.51,6956.3,2247.42,2396.02,11599.74,2222.48,132.19,9245.07,Paid
PAY00018477,EMP003080,220098,NASHOBA VALLEY MEDICAL CENTER,2026-06,166,28,53.51,8882.66,2247.42,0.0,11130.08,2277.93,142.54,8709.61,Paid
PAY00018478,EMP003080,220098,NASHOBA VALLEY MEDICAL CENTER,2026-05,174,20,53.51,9310.74,1605.3,1406.95,12322.99,2429.94,247.44,9645.61,Paid
PAY00018479,EMP003080,220098,NASHOBA VALLEY MEDICAL CENTER,2026-04,170,15,53.51,9096.7,1203.97,1632.45,11933.12,2970.93,315.16,8647.03,Paid
PAY00018480,EMP003080,220098,NASHOBA VALLEY MEDICAL CENTER,2026-03,174,14,53.51,9310.74,1123.71,0.0,10434.45,1717.0,258.9,8458.55,Paid
PAY00018481,EMP003081,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,2026-08,166,26,52.55,8723.3,2049.45,0.0,10772.75,1764.56,357.1,8651.09,Paid
PAY00018482,EMP003081,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,2026-07,121,1,52.55,6358.55,78.82,0.0,6437.37,1516.84,240.57,4679.96,Paid
PAY00018483,EMP003081,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,2026-06,151,35,52.55,7935.05,2758.88,0.0,10693.93,2503.89,155.46,8034.58,Paid
PAY00018484,EMP003081,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,2026-05,169,33,52.55,8880.95,2601.22,0.0,11482.17,1861.04,274.36,9346.77,Paid
PAY00018485,EMP003081,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,2026-04,120,17,52.55,6306.0,1340.02,0.0,7646.02,1327.53,129.52,6188.97,Paid
PAY00018486,EMP003081,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,2026-03,123,10,52.55,6463.65,788.25,0.0,7251.9,1496.47,226.49,5528.94,Paid
PAY00018487,EMP003082,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,2026-08,131,13,48.8,6392.8,951.6,0.0,7344.4,1257.66,196.23,5890.51,Paid
PAY00018488,EMP003082,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,2026-07,167,21,48.8,8149.6,1537.2,0.0,9686.8,2203.56,191.46,7291.78,Paid
PAY00018489,EMP003082,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,2026-06,170,22,48.8,8296.0,1610.4,0.0,9906.4,1698.73,197.69,8009.98,Paid
PAY00018490,EMP003082,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,2026-05,164,11,48.8,8003.2,805.2,0.0,8808.4,2051.81,263.96,6492.63,Paid
PAY00018491,EMP003082,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,2026-04,135,21,48.8,6588.0,1537.2,1491.95,9617.15,1556.0,243.82,7817.33,Paid
PAY00018492,EMP003082,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,2026-03,162,26,48.8,7905.6,1903.2,0.0,9808.8,2208.02,421.3,7179.48,Paid
PAY00018493,EMP003083,224021,ARBOUR-FULLER HOSPITAL,2026-08,122,32,63.24,7715.28,3035.52,0.0,10750.8,1895.63,360.45,8494.72,Paid
PAY00018494,EMP003083,224021,ARBOUR-FULLER HOSPITAL,2026-07,165,33,63.24,10434.6,3130.38,0.0,13564.98,3181.2,290.16,10093.62,Paid
PAY00018495,EMP003083,224021,ARBOUR-FULLER HOSPITAL,2026-06,142,7,63.24,8980.08,664.02,0.0,9644.1,1667.35,128.55,7848.2,Paid
PAY00018496,EMP003083,224021,ARBOUR-FULLER HOSPITAL,2026-05,120,4,63.24,7588.8,379.44,0.0,7968.24,1508.19,196.31,6263.74,Paid
PAY00018497,EMP003083,224021,ARBOUR-FULLER HOSPITAL,2026-04,175,7,63.24,11067.0,664.02,1481.91,13212.93,2697.99,145.84,10369.1,Paid
PAY00018498,EMP003083,224021,ARBOUR-FULLER HOSPITAL,2026-03,127,0,63.24,8031.48,0.0,0.0,8031.48,1910.15,247.69,5873.64,Paid
PAY00018499,EMP003084,220030,BAYSTATE WING HOSPITAL,2026-08,173,33,57.3,9912.9,2836.35,0.0,12749.25,2809.78,386.77,9552.7,Paid
PAY00018500,EMP003084,220030,BAYSTATE WING HOSPITAL,2026-07,122,22,57.3,6990.6,1890.9,0.0,8881.5,1712.91,371.76,6796.83,Paid
PAY00018501,EMP003084,220030,BAYSTATE WING HOSPITAL,2026-06,134,19,57.3,7678.2,1633.05,634.11,9945.36,1680.26,136.59,8128.51,Paid
PAY00018502,EMP003084,220030,BAYSTATE WING HOSPITAL,2026-05,125,22,57.3,7162.5,1890.9,0.0,9053.4,2177.56,145.49,6730.35,Paid
PAY00018503,EMP003084,220030,BAYSTATE WING HOSPITAL,2026-04,127,6,57.3,7277.1,515.7,1106.69,8899.49,1919.9,331.16,6648.43,Paid
PAY00018504,EMP003084,220030,BAYSTATE WING HOSPITAL,2026-03,172,34,57.3,9855.6,2922.3,0.0,12777.9,2896.96,373.52,9507.42,Paid
PAY00018505,EMP003085,220080,HOLY FAMILY HOSPITAL,2026-08,120,22,40.95,4914.0,1351.35,0.0,6265.35,1194.55,420.02,4650.78,Paid
PAY00018506,EMP003085,220080,HOLY FAMILY HOSPITAL,2026-07,164,17,40.95,6715.8,1044.23,627.79,8387.82,1998.21,267.11,6122.5,Paid
PAY00018507,EMP003085,220080,HOLY FAMILY HOSPITAL,2026-06,135,8,40.95,5528.25,491.4,340.55,6360.2,1322.59,412.91,4624.7,Paid
PAY00018508,EMP003085,220080,HOLY FAMILY HOSPITAL,2026-05,164,30,40.95,6715.8,1842.75,322.69,8881.24,2155.28,336.34,6389.62,Paid
PAY00018509,EMP003085,220080,HOLY FAMILY HOSPITAL,2026-04,125,16,40.95,5118.75,982.8,0.0,6101.55,1339.37,343.06,4419.12,Processing
PAY00018510,EMP003085,220080,HOLY FAMILY HOSPITAL,2026-03,128,14,40.95,5241.6,859.95,0.0,6101.55,1283.06,331.84,4486.65,Paid
PAY00018511,EMP003086,220175,METROWEST MEDICAL CENTER,2026-08,150,24,40.35,6052.5,1452.6,0.0,7505.1,1259.45,148.24,6097.41,Paid
PAY00018512,EMP003086,220175,METROWEST MEDICAL CENTER,2026-07,160,7,40.35,6456.0,423.67,0.0,6879.67,1147.35,129.54,5602.78,Paid
PAY00018513,EMP003086,220175,METROWEST MEDICAL CENTER,2026-06,164,3,40.35,6617.4,181.58,0.0,6798.98,1484.13,447.53,4867.32,Paid
PAY00018514,EMP003086,220175,METROWEST MEDICAL CENTER,2026-05,176,26,40.35,7101.6,1573.65,0.0,8675.25,1931.57,170.55,6573.13,Paid
PAY00018515,EMP003086,220175,METROWEST MEDICAL CENTER,2026-04,176,5,40.35,7101.6,302.62,0.0,7404.22,1461.9,409.34,5532.98,Paid
PAY00018516,EMP003086,220175,METROWEST MEDICAL CENTER,2026-03,131,36,40.35,5285.85,2178.9,0.0,7464.75,1821.18,124.25,5519.32,Paid
PAY00018517,EMP003087,220177,NANTUCKET COTTAGE HOSPITAL,2026-08,128,10,73.88,9456.64,1108.2,1034.14,11598.98,2195.76,248.24,9154.98,Paid
PAY00018518,EMP003087,220177,NANTUCKET COTTAGE HOSPITAL,2026-07,149,2,73.88,11008.12,221.64,0.0,11229.76,2317.88,238.66,8673.22,Paid
PAY00018519,EMP003087,220177,NANTUCKET COTTAGE HOSPITAL,2026-06,129,32,73.88,9530.52,3546.24,0.0,13076.76,3128.77,379.42,9568.57,Paid
PAY00018520,EMP003087,220177,NANTUCKET COTTAGE HOSPITAL,2026-05,146,35,73.88,10786.48,3878.7,0.0,14665.18,3481.82,137.03,11046.33,Paid
PAY00018521,EMP003087,220177,NANTUCKET COTTAGE HOSPITAL,2026-04,150,3,73.88,11082.0,332.46,0.0,11414.46,2577.57,124.17,8712.72,Paid
PAY00018522,EMP003087,220177,NANTUCKET COTTAGE HOSPITAL,2026-03,163,11,73.88,12042.44,1219.02,0.0,13261.46,2720.68,299.65,10241.13,Paid
PAY00018523,EMP003088,224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,2026-08,148,15,41.34,6118.32,930.15,794.76,7843.23,1919.72,264.78,5658.73,Paid
PAY00018524,EMP003088,224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,2026-07,163,22,41.34,6738.42,1364.22,0.0,8102.64,1686.95,121.38,6294.31,Paid
PAY00018525,EMP003088,224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,2026-06,135,4,41.34,5580.9,248.04,0.0,5828.94,1296.44,285.15,4247.35,Paid
PAY00018526,EMP003088,224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,2026-05,129,29,41.34,5332.86,1798.29,2145.94,9277.09,1566.37,215.64,7495.08,Paid
PAY00018527,EMP003088,224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,2026-04,146,7,41.34,6035.64,434.07,0.0,6469.71,1225.14,242.3,5002.27,Paid
PAY00018528,EMP003088,224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,2026-03,149,33,41.34,6159.66,2046.33,0.0,8205.99,1652.97,269.25,6283.77,Paid
PAY00018529,EMP003089,220035,NORTH SHORE MEDICAL CENTER -,2026-08,148,21,85.8,12698.4,2702.7,0.0,15401.1,2466.75,145.02,12789.33,Paid
PAY00018530,EMP003089,220035,NORTH SHORE MEDICAL CENTER -,2026-07,135,13,85.8,11583.0,1673.1,0.0,13256.1,2685.92,193.57,10376.61,Paid
PAY00018531,EMP003089,220035,NORTH SHORE MEDICAL CENTER -,2026-06,149,33,85.8,12784.2,4247.1,0.0,17031.3,3155.15,420.38,13455.77,Paid
PAY00018532,EMP003089,220035,NORTH SHORE MEDICAL CENTER -,2026-05,141,1,85.8,12097.8,128.7,0.0,12226.5,2393.64,269.49,9563.37,Paid
PAY00018533,EMP003089,220035,NORTH SHORE MEDICAL CENTER -,2026-04,176,35,85.8,15100.8,4504.5,0.0,19605.3,3542.72,343.7,15718.88,Paid
PAY00018534,EMP003089,220035,NORTH SHORE MEDICAL CENTER -,2026-03,144,3,85.8,12355.2,386.1,2382.3,15123.6,3575.38,360.59,11187.63,Paid
PAY00018535,EMP003090,224023,WESTWOOD PEMBROKE HEALTH SYSTEMS,2026-08,156,20,64.44,10052.64,1933.2,0.0,11985.84,2076.25,120.93,9788.66,Paid
PAY00018536,EMP003090,224023,WESTWOOD PEMBROKE HEALTH SYSTEMS,2026-07,152,26,64.44,9794.88,2513.16,0.0,12308.04,2017.27,129.11,10161.66,Paid
PAY00018537,EMP003090,224023,WESTWOOD PEMBROKE HEALTH SYSTEMS,2026-06,154,16,64.44,9923.76,1546.56,693.82,12164.14,2288.52,420.14,9455.48,Paid
PAY00018538,EMP003090,224023,WESTWOOD PEMBROKE HEALTH SYSTEMS,2026-05,174,4,64.44,11212.56,386.64,0.0,11599.2,2740.15,268.92,8590.13,Paid
PAY00018539,EMP003090,224023,WESTWOOD PEMBROKE HEALTH SYSTEMS,2026-04,129,31,64.44,8312.76,2996.46,0.0,11309.22,1895.31,355.92,9057.99,Paid
PAY00018540,EMP003090,224023,WESTWOOD PEMBROKE HEALTH SYSTEMS,2026-03,163,28,64.44,10503.72,2706.48,0.0,13210.2,2469.32,331.91,10408.97,Paid
