request_id,hospital_id,hospital_name,city,state,required_role,department,employment_type,shift_preference,required_staff,filled_staff,open_positions,priority,request_status,request_date,assignment_start_date,assignment_end_date,duration_weeks,hourly_bill_rate
REQ001127,220080,HOLY FAMILY HOSPITAL,METHUEN,MA,Respiratory Therapist,Respiratory Care,Travel Contract,Night,11,6,5,Medium,Partially Filled,2026-03-17,2026-04-13,2026-06-08,8,107.32
REQ001128,220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,PLYMOUTH,MA,Allied Health Professional,Allied Health,Permanent Placement,Evening,3,3,0,High,Filled,2026-07-23,2026-08-24,2027-02-22,26,92.03
REQ001129,220111,GOOD SAMARITAN MEDICAL CENTER,BROCKTON,MA,Laboratory Technician,Laboratory,Per Diem,Morning,9,5,4,Medium,Partially Filled,2025-11-19,2025-12-22,2026-01-19,4,124.63
REQ001130,220088,NEW ENGLAND BAPTIST HOSPITAL,BOSTON,MA,Respiratory Therapist,Respiratory Care,Per Diem,Day,8,3,5,Medium,Partially Filled,2025-12-12,2025-12-22,2026-03-16,12,113.69
REQ001131,220001,UMASS MEMORIAL HEALTHALLIANCE HOSPITALS,LEOMINSTER,MA,Emergency Room Nurse,Emergency Department,Per Diem,Night,2,2,0,High,Filled,2026-05-02,2026-05-22,2026-11-20,26,101.39
REQ001132,224013,ARBOUR HOSPITAL,BOSTON,MA,Respiratory Therapist,Respiratory Care,Travel Contract,Day,13,12,1,Medium,Partially Filled,2025-09-16,2025-10-14,2026-01-06,12,110.35
REQ001133,220012,CAPE COD HOSPITAL,HYANNIS,MA,Emergency Room Nurse,Emergency Department,Local Contract,Morning,4,2,2,Medium,Partially Filled,2026-05-02,2026-06-03,2026-12-02,26,115.09
REQ001134,221302,FAIRVIEW HOSPITAL,GREAT BARRINGTON,MA,Registered Nurse,General Nursing,Permanent Placement,Evening,2,2,0,Low,Filled,2025-08-19,2025-08-27,2025-12-17,16,104.82
REQ001135,224018,ARBOUR HUMAN RESOURCE INSTITUTE,BROOKLINE,MA,Travel Nurse,Travel Nursing,Travel Contract,Evening,5,5,0,High,Filled,2026-06-20,2026-07-12,2026-08-09,4,124.18
REQ001136,220111,GOOD SAMARITAN MEDICAL CENTER,BROCKTON,MA,ICU Nurse,Intensive Care Unit,Permanent Placement,Day,12,11,1,Low,Partially Filled,2025-09-09,2025-09-20,2026-01-10,16,163.12
REQ001137,224047,VALLEY SPRINGS BEHAVIORAL HEALTH HOSPITAL,HOLYOKE,MA,Emergency Room Nurse,Emergency Department,Per Diem,Morning,4,4,0,Medium,Filled,2025-09-18,2025-11-01,2026-01-31,13,152.04
REQ001138,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,WORCESTER,MA,Physician,Medical Services,Permanent Placement,Evening,5,5,0,Medium,Filled,2026-03-23,2026-04-11,2026-05-09,4,246.51
REQ001139,220177,NANTUCKET COTTAGE HOSPITAL,NANTUCKET,MA,Laboratory Technician,Laboratory,Permanent Placement,Day,15,7,8,Critical,Partially Filled,2025-12-21,2026-01-27,2026-04-21,12,118.93
REQ001140,220010,MERRIMACK HEALTH LAWRENCE HOSPITAL,LAWRENCE,MA,Laboratory Technician,Laboratory,Travel Contract,Evening,4,4,0,High,Filled,2026-08-01,2026-08-14,2026-11-13,13,99.3
REQ001141,220020,SAINT ANNE'S HOSPITAL,FALL RIVER,MA,Physical Therapist,Rehabilitation,Travel Contract,Night,3,0,3,Medium,Open,2025-09-25,2025-10-21,2026-01-13,12,157.95
REQ001142,220163,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,WORCESTER,MA,Travel Nurse,Travel Nursing,Local Contract,Day,10,7,3,High,Partially Filled,2025-09-12,2025-09-28,2025-12-28,13,132.64
REQ001143,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",BURLINGTON,MA,Allied Health Professional,Allied Health,Permanent Placement,Day,12,9,3,Medium,Partially Filled,2025-10-17,2025-10-26,2026-01-18,12,104.65
REQ001144,220116,TUFTS MEDICAL CENTER,BOSTON,MA,Radiologic Technologist,Radiology,Per Diem,Evening,11,3,8,High,Partially Filled,2026-05-07,2026-06-14,2026-09-06,12,118.01
REQ001145,22001F,BEDFORD VA MEDICAL CENTER,BEDFORD,MA,ICU Nurse,Intensive Care Unit,Local Contract,Day,3,0,3,Medium,Open,2026-03-06,2026-03-17,2026-06-16,13,135.63
REQ001146,220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,PLYMOUTH,MA,Registered Nurse,General Nursing,Permanent Placement,Night,11,8,3,High,Partially Filled,2026-03-06,2026-04-13,2026-06-08,8,123.3
REQ001147,220002,MOUNT AUBURN HOSPITAL,CAMBRIDGE,MA,Registered Nurse,General Nursing,Per Diem,Morning,5,5,0,High,Filled,2025-12-30,2026-01-13,2026-04-14,13,111.01
REQ001148,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,WORCESTER,MA,Emergency Room Nurse,Emergency Department,Per Diem,Morning,11,3,8,Medium,Partially Filled,2025-10-12,2025-11-06,2026-02-26,16,114.74
REQ001149,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,BOSTON,MA,Emergency Room Nurse,Emergency Department,Travel Contract,Morning,14,7,7,Medium,Partially Filled,2025-10-24,2025-12-03,2026-06-03,26,110.52
REQ001150,220065,BAYSTATE NOBLE HOSPITAL,WESTFIELD,MA,Registered Nurse,General Nursing,Permanent Placement,Morning,12,1,11,Low,Partially Filled,2026-01-07,2026-01-26,2026-03-23,8,128.75
REQ001151,22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,JAMAICA PLAIN,MA,Emergency Room Nurse,Emergency Department,Per Diem,Day,9,3,6,Critical,Partially Filled,2025-09-04,2025-10-03,2026-04-03,26,119.22
REQ001152,220088,NEW ENGLAND BAPTIST HOSPITAL,BOSTON,MA,Physical Therapist,Rehabilitation,Per Diem,Night,13,6,7,Low,Partially Filled,2026-01-04,2026-02-03,2026-05-26,16,102.67
REQ001153,220015,"COOLEY DICKINSON HOSPITAL INC,THE",NORTHAMPTON,MA,Physician,Medical Services,Permanent Placement,Morning,2,0,2,High,Open,2025-10-31,2025-11-23,2026-03-15,16,299.74
REQ001154,224047,VALLEY SPRINGS BEHAVIORAL HEALTH HOSPITAL,HOLYOKE,MA,Physician,Medical Services,Local Contract,Night,3,0,3,Low,Open,2026-06-12,2026-07-19,2026-09-13,8,296.23
REQ001155,220036,BOSTON MEDICAL CENTER-BRIGHTON,BRIGHTON,MA,Emergency Room Nurse,Emergency Department,Travel Contract,Night,6,0,6,Medium,Open,2025-10-24,2025-11-30,2025-12-28,4,130.78
REQ001156,220126,NORWOOD HOSPITAL,NORWOOD,MA,Allied Health Professional,Allied Health,Permanent Placement,Evening,4,4,0,High,Filled,2026-01-02,2026-02-10,2026-03-10,4,139.44
REQ001157,220070,MELROSEWAKEFIELD HEALTHCARE,MELROSE,MA,Physician,Medical Services,Local Contract,Night,2,2,0,Critical,Filled,2026-04-25,2026-05-22,2026-09-11,16,298.35
REQ001158,220036,BOSTON MEDICAL CENTER-BRIGHTON,BRIGHTON,MA,Respiratory Therapist,Respiratory Care,Per Diem,Day,12,12,0,High,Filled,2026-05-14,2026-06-18,2026-09-17,13,115.48
REQ001159,224007,MCLEAN HOSPITAL CORPORATION,BELMONT,MA,Emergency Room Nurse,Emergency Department,Per Diem,Evening,13,10,3,Medium,Partially Filled,2025-08-13,2025-09-12,2025-12-12,13,139.19
REQ001160,224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,POCASSET,MA,Respiratory Therapist,Respiratory Care,Permanent Placement,Morning,1,0,1,Medium,Open,2026-02-08,2026-02-26,2026-08-27,26,85.39
REQ001161,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",BURLINGTON,MA,Allied Health Professional,Allied Health,Per Diem,Day,9,0,9,High,Open,2025-09-18,2025-10-18,2026-01-10,12,134.92
REQ001162,224046,MIRAVISTA BEHAVIORAL HEALTH CENTER,HOLYOKE,MA,Registered Nurse,General Nursing,Travel Contract,Evening,11,0,11,Critical,Open,2026-07-23,2026-08-15,2026-11-07,12,129.26
REQ001163,220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,BROCKTON,MA,Emergency Room Nurse,Emergency Department,Travel Contract,Night,1,1,0,High,Filled,2026-03-31,2026-05-11,2026-06-08,4,112.38
REQ001164,223302,BOSTON CHILDREN'S HOSPITAL,BOSTON,MA,ICU Nurse,Intensive Care Unit,Per Diem,Day,8,0,8,High,Open,2026-03-03,2026-03-17,2026-04-14,4,124.42
REQ001165,224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,POCASSET,MA,Physical Therapist,Rehabilitation,Per Diem,Night,14,14,0,Critical,Filled,2025-08-09,2025-09-06,2026-03-07,26,133.08
REQ001166,220066,MERCY MEDICAL CTR,SPRINGFIELD,MA,Laboratory Technician,Laboratory,Travel Contract,Day,14,10,4,Medium,Partially Filled,2025-08-08,2025-09-09,2025-12-09,13,121.29
REQ001167,220036,BOSTON MEDICAL CENTER-BRIGHTON,BRIGHTON,MA,Physician,Medical Services,Local Contract,Evening,1,1,0,Medium,Filled,2025-09-12,2025-09-30,2025-12-30,13,292.28
REQ001168,220062,ADCARE HOSPITAL OF WORCESTER INC,WORCESTER,MA,Physician,Medical Services,Permanent Placement,Day,2,1,1,High,Partially Filled,2025-12-19,2026-01-30,2026-04-24,12,272.41
REQ001169,220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,PLYMOUTH,MA,ICU Nurse,Intensive Care Unit,Travel Contract,Night,6,4,2,High,Partially Filled,2025-11-02,2025-11-14,2026-01-09,8,120.23
REQ001170,220010,MERRIMACK HEALTH LAWRENCE HOSPITAL,LAWRENCE,MA,Radiologic Technologist,Radiology,Local Contract,Night,14,10,4,Medium,Partially Filled,2025-09-11,2025-10-03,2025-12-26,12,108.55
REQ001171,220080,HOLY FAMILY HOSPITAL,METHUEN,MA,Emergency Room Nurse,Emergency Department,Local Contract,Night,6,3,3,Medium,Partially Filled,2025-12-21,2026-01-05,2026-04-27,16,113.95
REQ001172,220024,HOLYOKE MEDICAL CENTER,HOLYOKE,MA,Physician,Medical Services,Per Diem,Morning,2,1,1,Medium,Partially Filled,2026-07-24,2026-08-28,2026-11-20,12,284.93
REQ001173,220035,NORTH SHORE MEDICAL CENTER -,SALEM,MA,Emergency Room Nurse,Emergency Department,Permanent Placement,Morning,3,1,2,High,Partially Filled,2025-08-19,2025-10-02,2026-01-01,13,147.74
REQ001174,220080,HOLY FAMILY HOSPITAL,METHUEN,MA,Travel Nurse,Travel Nursing,Per Diem,Day,14,11,3,Medium,Partially Filled,2026-01-23,2026-03-03,2026-06-23,16,129.75
REQ001175,220015,"COOLEY DICKINSON HOSPITAL INC,THE",NORTHAMPTON,MA,Radiologic Technologist,Radiology,Permanent Placement,Night,9,2,7,Medium,Partially Filled,2025-12-12,2025-12-21,2026-01-18,4,104.61
REQ001176,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,SOUTHBRIDGE,MA,Respiratory Therapist,Respiratory Care,Travel Contract,Morning,6,5,1,High,Partially Filled,2026-07-04,2026-08-17,2026-09-14,4,85.55
REQ001177,220098,NASHOBA VALLEY MEDICAL CENTER,AYER,MA,Radiologic Technologist,Radiology,Local Contract,Morning,15,3,12,Medium,Partially Filled,2026-01-19,2026-02-16,2026-08-17,26,114.68
REQ001178,220011,CAMBRIDGE HEALTH ALLIANCE,CAMBRIDGE,MA,Registered Nurse,General Nursing,Permanent Placement,Evening,10,6,4,High,Partially Filled,2026-03-13,2026-04-18,2026-08-08,16,102.68
REQ001179,220010,MERRIMACK HEALTH LAWRENCE HOSPITAL,LAWRENCE,MA,Physical Therapist,Rehabilitation,Travel Contract,Night,7,4,3,High,Partially Filled,2026-01-20,2026-02-26,2026-08-27,26,155.06
REQ001180,224041,SOUTHCOAST BEHAVIORAL HEALTH,DARTMOUTH,MA,ICU Nurse,Intensive Care Unit,Travel Contract,Night,10,6,4,Medium,Partially Filled,2026-03-04,2026-04-07,2026-06-30,12,169.56
REQ001181,22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,JAMAICA PLAIN,MA,Laboratory Technician,Laboratory,Travel Contract,Day,3,2,1,Medium,Partially Filled,2025-11-10,2025-12-23,2026-02-17,8,121.61
REQ001182,224007,MCLEAN HOSPITAL CORPORATION,BELMONT,MA,Radiologic Technologist,Radiology,Local Contract,Night,1,0,1,Medium,Open,2026-02-19,2026-03-08,2026-06-07,13,87.63
REQ001183,220084,EMERSON HOSPITAL -,W CONCORD,MA,Travel Nurse,Travel Nursing,Per Diem,Day,4,1,3,Medium,Partially Filled,2026-03-12,2026-03-24,2026-09-22,26,139.13
REQ001184,220126,NORWOOD HOSPITAL,NORWOOD,MA,Laboratory Technician,Laboratory,Permanent Placement,Evening,4,3,1,High,Partially Filled,2026-07-18,2026-08-19,2027-02-17,26,121.41
REQ001185,220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,MILTON,MA,Respiratory Therapist,Respiratory Care,Per Diem,Evening,7,5,2,High,Partially Filled,2025-10-05,2025-11-01,2025-12-27,8,122.39
REQ001186,224007,MCLEAN HOSPITAL CORPORATION,BELMONT,MA,Radiologic Technologist,Radiology,Local Contract,Night,4,4,0,Medium,Filled,2026-07-09,2026-08-22,2026-09-19,4,105.79
REQ001187,220062,ADCARE HOSPITAL OF WORCESTER INC,WORCESTER,MA,Physical Therapist,Rehabilitation,Local Contract,Evening,11,3,8,Medium,Partially Filled,2026-06-03,2026-07-05,2026-08-02,4,106.79
REQ001188,220101,NEWTON-WELLESLEY HOSPITAL,NEWTON,MA,ICU Nurse,Intensive Care Unit,Local Contract,Morning,3,3,0,Medium,Filled,2026-01-21,2026-02-21,2026-08-22,26,152.27
REQ001189,220020,SAINT ANNE'S HOSPITAL,FALL RIVER,MA,Registered Nurse,General Nursing,Travel Contract,Evening,3,3,0,High,Filled,2025-12-12,2026-01-14,2026-03-11,8,109.24
REQ001190,220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,MILTON,MA,Respiratory Therapist,Respiratory Care,Permanent Placement,Day,3,3,0,Medium,Filled,2025-08-07,2025-08-24,2025-11-16,12,152.19
REQ001191,220002,MOUNT AUBURN HOSPITAL,CAMBRIDGE,MA,Respiratory Therapist,Respiratory Care,Travel Contract,Evening,5,5,0,Medium,Filled,2025-08-28,2025-09-23,2025-12-23,13,139.67
REQ001192,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,BOSTON,MA,Laboratory Technician,Laboratory,Travel Contract,Night,7,6,1,Low,Partially Filled,2026-02-03,2026-02-17,2026-04-14,8,134.37
REQ001193,220163,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,WORCESTER,MA,Physician,Medical Services,Permanent Placement,Day,12,7,5,Medium,Partially Filled,2025-11-10,2025-12-19,2026-04-10,16,242.79
REQ001194,220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,BROCKTON,MA,Radiologic Technologist,Radiology,Per Diem,Evening,11,5,6,Medium,Partially Filled,2026-02-04,2026-02-14,2026-06-06,16,102.73
REQ001195,224018,ARBOUR HUMAN RESOURCE INSTITUTE,BROOKLINE,MA,Laboratory Technician,Laboratory,Travel Contract,Evening,6,3,3,Medium,Partially Filled,2025-12-15,2026-01-02,2026-03-27,12,112.52
REQ001196,22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,JAMAICA PLAIN,MA,ICU Nurse,Intensive Care Unit,Local Contract,Night,12,6,6,Low,Partially Filled,2026-01-30,2026-02-08,2026-05-31,16,111.62
REQ001197,220036,BOSTON MEDICAL CENTER-BRIGHTON,BRIGHTON,MA,Radiologic Technologist,Radiology,Permanent Placement,Day,8,3,5,Low,Partially Filled,2026-03-09,2026-04-02,2026-06-25,12,108.1
REQ001198,220036,BOSTON MEDICAL CENTER-BRIGHTON,BRIGHTON,MA,Physical Therapist,Rehabilitation,Per Diem,Morning,9,1,8,Medium,Partially Filled,2026-06-23,2026-07-06,2026-10-05,13,93.57
REQ001199,220135,FALMOUTH HOSPITAL,FALMOUTH,MA,ICU Nurse,Intensive Care Unit,Per Diem,Night,10,4,6,High,Partially Filled,2026-03-10,2026-03-24,2026-05-19,8,108.42
REQ001200,220001,UMASS MEMORIAL HEALTHALLIANCE HOSPITALS,LEOMINSTER,MA,Radiologic Technologist,Radiology,Local Contract,Morning,12,11,1,Medium,Partially Filled,2025-11-19,2025-12-23,2026-03-17,12,85.2
REQ001201,220002,MOUNT AUBURN HOSPITAL,CAMBRIDGE,MA,Emergency Room Nurse,Emergency Department,Local Contract,Day,1,1,0,High,Filled,2026-07-14,2026-08-08,2026-10-31,12,146.0
REQ001202,220095,HEYWOOD HOSPITAL -,GARDNER,MA,Physician,Medical Services,Local Contract,Night,6,0,6,Low,Open,2026-03-25,2026-05-09,2026-11-07,26,262.72
REQ001203,220065,BAYSTATE NOBLE HOSPITAL,WESTFIELD,MA,Physical Therapist,Rehabilitation,Per Diem,Evening,10,6,4,Medium,Partially Filled,2025-12-26,2026-02-09,2026-05-11,13,131.04
REQ001204,220071,MASSACHUSETTS GENERAL HOSPITAL,BOSTON,MA,Allied Health Professional,Allied Health,Permanent Placement,Night,3,3,0,Medium,Filled,2026-01-11,2026-02-09,2026-05-11,13,101.9
REQ001205,220090,MILFORD REGIONAL MEDICAL CENTER,MILFORD,MA,Physician,Medical Services,Travel Contract,Evening,14,9,5,High,Partially Filled,2026-02-23,2026-03-04,2026-09-02,26,264.17
REQ001206,220017,CARNEY HOSPITAL,BOSTON,MA,Laboratory Technician,Laboratory,Permanent Placement,Evening,13,5,8,Low,Partially Filled,2026-02-06,2026-03-04,2026-05-27,12,111.74
REQ001207,220110,BRIGHAM AND WOMEN'S HOSPITAL,BOSTON,MA,Physical Therapist,Rehabilitation,Per Diem,Evening,7,0,7,Critical,Open,2026-01-28,2026-03-12,2026-06-11,13,118.27
REQ001208,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,DEVENS,MA,Emergency Room Nurse,Emergency Department,Local Contract,Night,2,1,1,Critical,Partially Filled,2026-02-10,2026-03-27,2026-04-24,4,139.95
REQ001209,220073,BROWN UNIVERSITY HEALTH MORTON HOSPITAL,TAUNTON,MA,Emergency Room Nurse,Emergency Department,Local Contract,Evening,6,6,0,Critical,Filled,2026-02-22,2026-04-05,2026-07-05,13,119.52
REQ001210,220066,MERCY MEDICAL CTR,SPRINGFIELD,MA,ICU Nurse,Intensive Care Unit,Permanent Placement,Night,9,8,1,High,Partially Filled,2026-07-07,2026-08-03,2026-11-23,16,139.64
REQ001211,220033,NORTHEAST HOSPITAL CORPORATION,BEVERLY,MA,Physician,Medical Services,Travel Contract,Morning,7,4,3,High,Partially Filled,2026-03-19,2026-04-05,2026-05-31,8,285.93
REQ001212,220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,MILTON,MA,Respiratory Therapist,Respiratory Care,Travel Contract,Night,7,3,4,Medium,Partially Filled,2026-05-25,2026-06-27,2026-09-26,13,128.39
REQ001213,22001F,BEDFORD VA MEDICAL CENTER,BEDFORD,MA,Physical Therapist,Rehabilitation,Local Contract,Night,6,4,2,High,Partially Filled,2026-05-20,2026-06-22,2026-07-20,4,125.03
REQ001214,220046,BERKSHIRE MEDICAL CENTER,PITTSFIELD,MA,Allied Health Professional,Allied Health,Local Contract,Evening,7,3,4,Medium,Partially Filled,2025-08-12,2025-09-26,2026-03-27,26,151.23
REQ001215,220073,BROWN UNIVERSITY HEALTH MORTON HOSPITAL,TAUNTON,MA,Radiologic Technologist,Radiology,Travel Contract,Day,3,2,1,Medium,Partially Filled,2026-07-31,2026-08-19,2026-11-11,12,114.28
REQ001216,221302,FAIRVIEW HOSPITAL,GREAT BARRINGTON,MA,Physical Therapist,Rehabilitation,Travel Contract,Morning,8,8,0,High,Filled,2026-03-16,2026-04-07,2026-06-02,8,155.62
REQ001217,221302,FAIRVIEW HOSPITAL,GREAT BARRINGTON,MA,Radiologic Technologist,Radiology,Permanent Placement,Evening,1,1,0,Low,Filled,2025-09-05,2025-09-12,2026-03-13,26,111.2
REQ001218,223300,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,BRIGHTON,MA,Laboratory Technician,Laboratory,Permanent Placement,Evening,9,0,9,High,Open,2025-10-01,2025-11-15,2026-05-16,26,72.19
REQ001219,224046,MIRAVISTA BEHAVIORAL HEALTH CENTER,HOLYOKE,MA,Registered Nurse,General Nursing,Permanent Placement,Day,15,14,1,Medium,Partially Filled,2026-02-03,2026-03-07,2026-09-05,26,144.29
REQ001220,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,MARLBOROUGH,MA,ICU Nurse,Intensive Care Unit,Local Contract,Night,11,5,6,High,Partially Filled,2025-10-26,2025-11-25,2026-02-24,13,119.71
REQ001221,220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,MILTON,MA,Allied Health Professional,Allied Health,Local Contract,Morning,15,15,0,Medium,Filled,2026-06-25,2026-07-06,2026-10-05,13,138.24
REQ001222,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,BOSTON,MA,Radiologic Technologist,Radiology,Travel Contract,Night,5,4,1,Medium,Partially Filled,2026-07-25,2026-08-17,2026-12-07,16,102.19
REQ001223,224028,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,FALL RIVER,MA,Allied Health Professional,Allied Health,Local Contract,Morning,5,2,3,Medium,Partially Filled,2026-05-16,2026-06-15,2026-12-14,26,120.79
REQ001224,220024,HOLYOKE MEDICAL CENTER,HOLYOKE,MA,Emergency Room Nurse,Emergency Department,Permanent Placement,Morning,10,4,6,High,Partially Filled,2026-07-22,2026-08-06,2026-10-01,8,101.96
REQ001225,220015,"COOLEY DICKINSON HOSPITAL INC,THE",NORTHAMPTON,MA,Physical Therapist,Rehabilitation,Per Diem,Evening,1,1,0,Medium,Filled,2026-01-03,2026-01-19,2026-05-11,16,155.0
REQ001226,224007,MCLEAN HOSPITAL CORPORATION,BELMONT,MA,Emergency Room Nurse,Emergency Department,Permanent Placement,Evening,9,5,4,High,Partially Filled,2026-05-28,2026-07-06,2026-09-28,12,160.95
REQ001227,220020,SAINT ANNE'S HOSPITAL,FALL RIVER,MA,Emergency Room Nurse,Emergency Department,Per Diem,Night,11,1,10,Medium,Partially Filled,2026-04-05,2026-05-06,2026-06-03,4,115.7
REQ001228,220095,HEYWOOD HOSPITAL -,GARDNER,MA,Physical Therapist,Rehabilitation,Travel Contract,Night,8,7,1,High,Partially Filled,2025-10-01,2025-10-20,2026-01-12,12,117.45
REQ001229,224021,ARBOUR-FULLER HOSPITAL,SOUTH ATTLEBORO,MA,Respiratory Therapist,Respiratory Care,Per Diem,Day,9,1,8,Critical,Partially Filled,2026-06-17,2026-06-30,2026-09-22,12,88.92
REQ001230,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,SOUTHBRIDGE,MA,Laboratory Technician,Laboratory,Local Contract,Night,13,11,2,Medium,Partially Filled,2025-12-05,2025-12-27,2026-03-21,12,118.22
REQ001231,220073,BROWN UNIVERSITY HEALTH MORTON HOSPITAL,TAUNTON,MA,Registered Nurse,General Nursing,Local Contract,Day,5,0,5,Critical,Open,2026-06-08,2026-07-02,2026-10-22,16,94.28
REQ001232,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,WORCESTER,MA,Registered Nurse,General Nursing,Permanent Placement,Evening,10,9,1,Low,Partially Filled,2025-11-15,2025-12-06,2026-01-31,8,146.71
REQ001233,220016,BAYSTATE FRANKLIN MEDICAL CENTER,GREENFIELD,MA,Allied Health Professional,Allied Health,Permanent Placement,Day,8,1,7,Medium,Partially Filled,2026-06-21,2026-07-02,2026-08-27,8,96.99
REQ001234,220163,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,WORCESTER,MA,Travel Nurse,Travel Nursing,Permanent Placement,Day,10,0,10,High,Open,2026-06-03,2026-07-11,2026-10-03,12,145.98
REQ001235,220105,WINCHESTER HOSPITAL,WINCHESTER,MA,Travel Nurse,Travel Nursing,Per Diem,Evening,5,3,2,High,Partially Filled,2026-05-29,2026-07-04,2026-08-01,4,138.0
REQ001236,220020,SAINT ANNE'S HOSPITAL,FALL RIVER,MA,Laboratory Technician,Laboratory,Local Contract,Morning,14,8,6,Medium,Partially Filled,2025-12-24,2026-01-19,2026-04-13,12,107.29
REQ001237,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",BURLINGTON,MA,Radiologic Technologist,Radiology,Permanent Placement,Evening,1,1,0,Medium,Filled,2025-09-27,2025-10-15,2026-01-14,13,86.59
REQ001238,220101,NEWTON-WELLESLEY HOSPITAL,NEWTON,MA,Physician,Medical Services,Local Contract,Night,11,10,1,High,Partially Filled,2025-09-18,2025-10-23,2026-01-15,12,293.4
REQ001239,220015,"COOLEY DICKINSON HOSPITAL INC,THE",NORTHAMPTON,MA,Physician,Medical Services,Permanent Placement,Day,13,8,5,High,Partially Filled,2026-04-14,2026-05-10,2026-08-02,12,304.93
REQ001240,220017,CARNEY HOSPITAL,BOSTON,MA,Physical Therapist,Rehabilitation,Permanent Placement,Night,3,1,2,High,Partially Filled,2026-07-11,2026-07-27,2026-10-19,12,134.71
REQ001241,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,JAMAICA PLAIN,MA,Allied Health Professional,Allied Health,Per Diem,Night,10,6,4,Critical,Partially Filled,2026-04-22,2026-05-29,2026-11-27,26,123.04
REQ001242,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,WORCESTER,MA,Allied Health Professional,Allied Health,Per Diem,Evening,12,5,7,Medium,Partially Filled,2025-10-14,2025-11-09,2026-02-01,12,129.43
REQ001243,220098,NASHOBA VALLEY MEDICAL CENTER,AYER,MA,Registered Nurse,General Nursing,Local Contract,Evening,6,5,1,High,Partially Filled,2026-02-23,2026-03-05,2026-06-04,13,86.36
REQ001244,220012,CAPE COD HOSPITAL,HYANNIS,MA,Travel Nurse,Travel Nursing,Travel Contract,Morning,14,5,9,Medium,Partially Filled,2026-07-05,2026-07-28,2026-10-20,12,141.77
REQ001245,220116,TUFTS MEDICAL CENTER,BOSTON,MA,Laboratory Technician,Laboratory,Per Diem,Day,9,7,2,Low,Partially Filled,2025-11-11,2025-12-01,2026-03-23,16,79.23
